"iso_code","location","date","total_cases","new_cases","total_deaths","new_deaths","total_cases_per_million","new_cases_per_million","total_deaths_per_million","new_deaths_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","tests_units"
"USA","United States","2020-06-29","2595813.0","41299.0","127071.0","386.0","7842.273","124.769","383.897","1.166","3.6471165E7","664446.0","110.184","2.007","tests performed"
"USA","United States","2020-06-28","2554514.0","40734.0","126685.0","316.0","7717.503","123.062","382.731","0.955","3.5806719E7","565874.0","108.177","1.71","tests performed"
"USA","United States","2020-06-27","2513780.0","41330.0","126369.0","506.0","7594.441","124.863","381.776","1.529","3.5240845E7","693381.0","106.467","2.095","tests performed"
"USA","United States","2020-06-26","2472450.0","45999.0","125863.0","628.0","7469.578","138.969","380.248","1.897","3.4547464E7","809576.0","104.372","2.446","tests performed"
"USA","United States","2020-06-25","2426451.0","40326.0","125235.0","538.0","7330.609","121.83","378.35","1.625","3.3737888E7","771229.0","101.926","2.33","tests performed"
"USA","United States","2020-06-24","2386125.0","35878.0","124697.0","737.0","7208.779","108.392","376.725","2.227","3.2966659E7","766384.0","99.596","2.315","tests performed"
"USA","United States","2020-06-23","2350247.0","37072.0","123960.0","748.0","7100.387","111.999","374.499","2.26","3.2200275E7","700101.0","97.281","2.115","tests performed"
"USA","United States","2020-06-22","2313175.0","32144.0","123212.0","407.0","6988.388","97.111","372.239","1.23","3.1500174E7","547505.0","95.166","1.654","tests performed"
"USA","United States","2020-06-21","2281031.0","25150.0","122805.0","320.0","6891.277","75.981","371.009","0.967","3.0952669E7","421213.0","93.512","1.273","tests performed"
"USA","United States","2020-06-20","2255881.0","32280.0","122485.0","558.0","6815.296","97.522","370.042","1.686","3.0531456E7","583978.0","92.239","1.764","tests performed"
"USA","United States","2020-06-19","2223601.0","31544.0","121927.0","627.0","6717.774","95.298","368.357","1.894","2.9947478E7","704103.0","90.475","2.127","tests performed"
"USA","United States","2020-06-18","2192057.0","28537.0","121300.0","688.0","6622.476","86.214","366.462","2.079","2.9243375E7","701614.0","88.348","2.12","tests performed"
"USA","United States","2020-06-17","2163520.0","27072.0","120612.0","739.0","6536.262","81.788","364.384","2.233","2.8541761E7","705521.0","86.228","2.131","tests performed"
"USA","United States","2020-06-16","2136448.0","23667.0","119873.0","813.0","6454.474","71.501","362.151","2.456","2.783624E7","672504.0","84.097","2.032","tests performed"
"USA","United States","2020-06-15","2112781.0","19827.0","119060.0","396.0","6382.973","59.9","359.695","1.196","2.7163736E7","506019.0","82.065","1.529","tests performed"
"USA","United States","2020-06-14","2092954.0","18941.0","118664.0","345.0","6323.073","57.223","358.499","1.042","2.6657717E7","413013.0","80.536","1.248","tests performed"
"USA","United States","2020-06-13","2074013.0","25212.0","118319.0","740.0","6265.85","76.169","357.456","2.236","2.6244704E7","531525.0","79.289","1.606","tests performed"
"USA","United States","2020-06-12","2048801.0","24828.0","117579.0","829.0","6189.682","75.008","355.221","2.505","2.5713179E7","616120.0","77.683","1.861","tests performed"
"USA","United States","2020-06-11","2023973.0","23166.0","116750.0","828.0","6114.673","69.987","352.716","2.501","2.5097059E7","614414.0","75.821","1.856","tests performed"
"USA","United States","2020-06-10","2000807.0","21111.0","115922.0","879.0","6044.686","63.779","350.215","2.656","2.4482645E7","627993.0","73.965","1.897","tests performed"
"USA","United States","2020-06-09","1979696.0","18383.0","115043.0","907.0","5980.907","55.537","347.559","2.74","2.3854652E7","559664.0","72.068","1.691","tests performed"
"USA","United States","2020-06-08","1961313.0","17616.0","114136.0","509.0","5925.37","53.22","344.819","1.538","2.3294988E7","448816.0","70.377","1.356","tests performed"
"USA","United States","2020-06-07","1943697.0","17928.0","113627.0","460.0","5872.149","54.163","343.281","1.39","2.2846172E7","405454.0","69.021","1.225","tests performed"
"USA","United States","2020-06-06","1925769.0","21142.0","113167.0","642.0","5817.987","63.873","341.892","1.94","2.2440718E7","464211.0","67.796","1.402","tests performed"
"USA","United States","2020-06-05","1904627.0","25403.0","112525.0","889.0","5754.114","76.746","339.952","2.686","2.1976507E7","572550.0","66.394","1.73","tests performed"
"USA","United States","2020-06-04","1879224.0","21658.0","111636.0","1006.0","5677.368","65.432","337.266","3.039","2.1403957E7","617787.0","64.664","1.866","tests performed"
"USA","United States","2020-06-03","1857566.0","19857.0","110630.0","1008.0","5611.937","59.99","334.227","3.045","2.078617E7","581796.0","62.798","1.758","tests performed"
"USA","United States","2020-06-02","1837709.0","21502.0","109622.0","980.0","5551.947","64.96","331.182","2.961","2.0204374E7","521163.0","61.04","1.574","tests performed"
"USA","United States","2020-06-01","1816207.0","17414.0","108642.0","778.0","5486.986","52.61","328.221","2.35","1.9683211E7","438679.0","59.465","1.325","tests performed"
"USA","United States","2020-05-31","1798793.0","18983.0","107864.0","617.0","5434.376","57.35","325.871","1.864","1.9244532E7","373109.0","58.14","1.127","tests performed"
"USA","United States","2020-05-30","1779810.0","23632.0","107247.0","954.0","5377.026","71.395","324.006","2.882","1.8871423E7","452991.0","57.013","1.369","tests performed"
"USA","United States","2020-05-29","1756178.0","24478.0","106293.0","1130.0","5305.631","73.951","321.124","3.414","1.8418432E7","545191.0","55.644","1.647","tests performed"
"USA","United States","2020-05-28","1731700.0","22320.0","105163.0","1092.0","5231.68","67.431","317.71","3.299","1.7873241E7","535010.0","53.997","1.616","tests performed"
"USA","United States","2020-05-27","1709380.0","18551.0","104071.0","1459.0","5164.249","56.045","314.411","4.408","1.7338231E7","552804.0","52.381","1.67","tests performed"
"USA","United States","2020-05-26","1690829.0","19663.0","102612.0","678.0","5108.204","59.404","310.004","2.048","1.6785427E7","460081.0","50.711","1.39","tests performed"
"USA","United States","2020-05-25","1671166.0","18662.0","101934.0","597.0","5048.8","56.38","307.955","1.804","1.6325346E7","328662.0","49.321","0.993","tests performed"
"USA","United States","2020-05-24","1652504.0","20077.0","101337.0","640.0","4992.419","60.655","306.152","1.934","1.5996684E7","346169.0","48.328","1.046","tests performed"
"USA","United States","2020-05-23","1632427.0","21099.0","100697.0","1086.0","4931.764","63.743","304.218","3.281","1.5650515E7","389895.0","47.282","1.178","tests performed"
"USA","United States","2020-05-22","1611328.0","23649.0","99611.0","1222.0","4868.021","71.447","300.937","3.692","1.526062E7","491220.0","46.104","1.484","tests performed"
"USA","United States","2020-05-21","1587679.0","25769.0","98389.0","1185.0","4796.575","77.851","297.245","3.58","1.47694E7","458709.0","44.62","1.386","tests performed"
"USA","United States","2020-05-20","1561910.0","22725.0","97204.0","1499.0","4718.724","68.655","293.665","4.529","1.4310691E7","461911.0","43.234","1.395","tests performed"
"USA","United States","2020-05-19","1539185.0","20979.0","95705.0","1460.0","4650.069","63.38","289.137","4.411","1.384878E7","432968.0","41.839","1.308","tests performed"
"USA","United States","2020-05-18","1518206.0","22389.0","94245.0","1223.0","4586.688","67.64","284.726","3.695","1.3415812E7","352242.0","40.531","1.064","tests performed"
"USA","United States","2020-05-17","1495817.0","18388.0","93022.0","825.0","4519.048","55.552","281.031","2.492","1.306357E7","304082.0","39.467","0.919","tests performed"
"USA","United States","2020-05-16","1477429.0","24135.0","92197.0","1201.0","4463.496","72.915","278.539","3.628","1.2759488E7","365624.0","38.548","1.105","tests performed"
"USA","United States","2020-05-15","1453294.0","24733.0","90996.0","1666.0","4390.581","74.721","274.91","5.033","1.2393864E7","444762.0","37.443","1.344","tests performed"
"USA","United States","2020-05-14","1428561.0","26817.0","89330.0","1782.0","4315.86","81.017","269.877","5.384","1.1949102E7","449626.0","36.1","1.358","tests performed"
"USA","United States","2020-05-13","1401744.0","20433.0","87548.0","1725.0","4234.842","61.731","264.493","5.211","1.1499476E7","449883.0","34.741","1.359","tests performed"
"USA","United States","2020-05-12","1381311.0","22927.0","85823.0","1598.0","4173.112","69.265","259.282","4.828","1.1049593E7","421301.0","33.382","1.273","tests performed"
"USA","United States","2020-05-11","1358384.0","19298.0","84225.0","1044.0","4103.846","58.302","254.454","3.154","1.0628292E7","319335.0","32.109","0.965","tests performed"
"USA","United States","2020-05-10","1339086.0","18805.0","83181.0","987.0","4045.545","56.812","251.3","2.982","1.0308957E7","248563.0","31.145","0.751","tests performed"
"USA","United States","2020-05-09","1320281.0","25176.0","82194.0","1463.0","3988.732","76.06","248.318","4.42","1.0060394E7","335155.0","30.394","1.013","tests performed"
"USA","United States","2020-05-08","1295105.0","26830.0","80731.0","1758.0","3912.673","81.057","243.898","5.311","9725239.0","402881.0","29.381","1.217","tests performed"
"USA","United States","2020-05-07","1268275.0","27429.0","78973.0","1925.0","3831.616","82.866","238.587","5.816","9322358.0","361978.0","28.164","1.094","tests performed"
"USA","United States","2020-05-06","1240846.0","24569.0","77048.0","2309.0","3748.749","74.226","232.772","6.976","8960380.0","359314.0","27.07","1.086","tests performed"
"USA","United States","2020-05-05","1216277.0","24528.0","74739.0","2215.0","3674.523","74.102","225.796","6.692","8601066.0","319157.0","25.985","0.964","tests performed"
"USA","United States","2020-05-04","1191749.0","24068.0","72524.0","1390.0","3600.421","72.712","219.104","4.199","8281909.0","250519.0","25.021","0.757","tests performed"
"USA","United States","2020-05-03","1167681.0","24321.0","71134.0","1198.0","3527.709","73.477","214.905","3.619","8031390.0","207538.0","24.264","0.627","tests performed"
"USA","United States","2020-05-02","1143360.0","27348.0","69936.0","1729.0","3454.232","82.622","211.285","5.224","7823852.0","268231.0","23.637","0.81","tests performed"
"USA","United States","2020-05-01","1116012.0","34907.0","68207.0","1915.0","3371.61","105.458","206.062","5.785","7555621.0","336456.0","22.826","1.016","tests performed"
"USA","United States","2020-04-30","1081105.0","29205.0","66292.0","2188.0","3266.152","88.232","200.276","6.61","7219165.0","322418.0","21.81","0.974","tests performed"
"USA","United States","2020-04-29","1051900.0","26459.0","64104.0","2410.0","3177.92","79.936","193.666","7.281","6896747.0","294585.0","20.836","0.89","tests performed"
"USA","United States","2020-04-28","1025441.0","24575.0","61694.0","2225.0","3097.984","74.244","186.385","6.722","6602162.0","269591.0","19.946","0.814","tests performed"
"USA","United States","2020-04-27","1000866.0","23715.0","59469.0","1520.0","3023.74","71.646","179.663","4.592","6332571.0","225708.0","19.131","0.682","tests performed"
"USA","United States","2020-04-26","977151.0","26488.0","57949.0","1404.0","2952.094","80.024","175.071","4.242","6106863.0","171505.0","18.45","0.518","tests performed"
"USA","United States","2020-04-25","950663.0","30380.0","56545.0","1716.0","2872.071","91.782","170.829","5.184","5935358.0","219402.0","17.931","0.663","tests performed"
"USA","United States","2020-04-24","920283.0","32327.0","54829.0","2188.0","2780.289","97.664","165.645","6.61","5715956.0","259186.0","17.269","0.783","tests performed"
"USA","United States","2020-04-23","887956.0","33612.0","52641.0","2458.0","2682.625","101.546","159.035","7.426","5456770.0","232887.0","16.486","0.704","tests performed"
"USA","United States","2020-04-22","854344.0","28911.0","50183.0","2465.0","2581.079","87.344","151.609","7.447","5223883.0","235699.0","15.782","0.712","tests performed"
"USA","United States","2020-04-21","825433.0","25926.0","47718.0","2505.0","2493.735","78.326","144.162","7.568","4988184.0","221058.0","15.07","0.668","tests performed"
"USA","United States","2020-04-20","799507.0","29820.0","45213.0","2236.0","2415.41","90.09","136.594","6.755","4767126.0","160010.0","14.402","0.483","tests performed"
"USA","United States","2020-04-19","769687.0","26062.0","42977.0","1976.0","2325.32","78.737","129.839","5.97","4607116.0","134261.0","13.919","0.406","tests performed"
"USA","United States","2020-04-18","743625.0","27907.0","41001.0","1972.0","2246.583","84.311","123.869","5.958","4472855.0","167058.0","13.513","0.505","tests performed"
"USA","United States","2020-04-17","715718.0","33066.0","39029.0","2113.0","2162.273","99.896","117.911","6.384","4305797.0","198121.0","13.008","0.599","tests performed"
"USA","United States","2020-04-16","682652.0","30002.0","36916.0","2153.0","2062.376","90.64","111.528","6.504","4107676.0","184106.0","12.41","0.556","tests performed"
"USA","United States","2020-04-15","652650.0","25408.0","34763.0","2607.0","1971.736","76.761","105.023","7.876","3923570.0","172154.0","11.854","0.52","tests performed"
"USA","United States","2020-04-14","627242.0","28818.0","32156.0","2447.0","1894.976","87.063","97.147","7.393","3751416.0","162475.0","11.333","0.491","tests performed"
"USA","United States","2020-04-13","598424.0","26939.0","29709.0","2015.0","1807.913","81.386","89.755","6.088","3588941.0","114189.0","10.843","0.345","tests performed"
"USA","United States","2020-04-12","571485.0","27256.0","27694.0","1873.0","1726.527","82.344","83.667","5.659","3474752.0","111635.0","10.498","0.337","tests performed"
"USA","United States","2020-04-11","544229.0","29083.0","25821.0","2126.0","1644.183","87.863","78.008","6.423","3363117.0","210708.0","10.16","0.637","tests performed"
"USA","United States","2020-04-10","515146.0","34403.0","23695.0","2197.0","1556.32","103.936","71.586","6.637","3152409.0","172982.0","9.524","0.523","tests performed"
"USA","United States","2020-04-09","480743.0","35942.0","21498.0","2211.0","1452.384","108.585","64.948","6.68","2979427.0","175023.0","9.001","0.529","tests performed"
"USA","United States","2020-04-08","444801.0","31235.0","19287.0","2161.0","1343.799","94.365","58.268","6.529","2804404.0","169079.0","8.472","0.511","tests performed"
"USA","United States","2020-04-07","413566.0","30779.0","17126.0","2573.0","1249.434","92.987","51.74","7.773","2635325.0","180423.0","7.962","0.545","tests performed"
"USA","United States","2020-04-06","382787.0","31390.0","14553.0","1772.0","1156.447","94.833","43.966","5.353","2454902.0","143970.0","7.417","0.435","tests performed"
"USA","United States","2020-04-05","351397.0","29895.0","12781.0","1615.0","1061.614","90.316","38.613","4.879","2310932.0","139559.0","6.982","0.422","tests performed"
"USA","United States","2020-04-04","321502.0","32386.0","11166.0","1568.0","971.297","97.842","33.734","4.737","2171373.0","148706.0","6.56","0.449","tests performed"
"USA","United States","2020-04-03","289116.0","32307.0","9598.0","1429.0","873.455","97.603","28.997","4.317","2022667.0","169983.0","6.111","0.514","tests performed"
"USA","United States","2020-04-02","256809.0","32222.0","8169.0","1514.0","775.852","97.347","24.68","4.574","1852684.0","162209.0","5.597","0.49","tests performed"
"USA","United States","2020-04-01","224587.0","32286.0","6655.0","1284.0","678.505","97.54","20.106","3.879","1690475.0","153578.0","5.107","0.464","tests performed"
"USA","United States","2020-03-31","192301.0","26314.0","5371.0","1085.0","580.965","79.498","16.226","3.278","1536897.0","142477.0","4.643","0.43","tests performed"
"USA","United States","2020-03-30","165987.0","22075.0","4286.0","713.0","501.467","66.691","12.949","2.154","1394420.0","123596.0","4.213","0.373","tests performed"
"USA","United States","2020-03-29","143912.0","18899.0","3573.0","616.0","434.776","57.096","10.794","1.861","1270824.0","110159.0","3.839","0.333","tests performed"
"USA","United States","2020-03-28","125013.0","19630.0","2957.0","650.0","377.68","59.305","8.933","1.964","1160665.0","122014.0","3.507","0.369","tests performed"
"USA","United States","2020-03-27","105383.0","18690.0","2307.0","522.0","318.375","56.465","6.97","1.577","1038651.0","136204.0","3.138","0.411","tests performed"
"USA","United States","2020-03-26","86693.0","17856.0","1785.0","418.0","261.91","53.945","5.393","1.263","902447.0","129468.0","2.726","0.391","tests performed"
"USA","United States","2020-03-25","68837.0","12082.0","1367.0","334.0","207.965","36.501","4.13","1.009","772979.0","114773.0","2.335","0.347","tests performed"
"USA","United States","2020-03-24","56755.0","10619.0","1033.0","243.0","171.464","32.081","3.121","0.734","658206.0","104610.0","1.989","0.316","tests performed"
"USA","United States","2020-03-23","46136.0","11238.0","790.0","191.0","139.383","33.951","2.387","0.577","553596.0","80442.0","1.672","0.243","tests performed"
"USA","United States","2020-03-22","34898.0","8873.0","599.0","124.0","105.431","26.806","1.81","0.375","473154.0","74438.0","1.429","0.225","tests performed"
"USA","United States","2020-03-21","26025.0","5995.0","475.0","103.0","78.625","18.112","1.435","0.311","398716.0","76451.0","1.205","0.231","tests performed"
"USA","United States","2020-03-20","20030.0","6367.0","372.0","106.0","60.513","19.235","1.124","0.32","322265.0","76370.0","0.974","0.231","tests performed"
"USA","United States","2020-03-19","13663.0","4494.0","266.0","72.0","41.278","13.577","0.804","0.218","245895.0","60733.0","0.743","0.183","tests performed"
"USA","United States","2020-03-18","9169.0","2657.0","194.0","60.0","27.701","8.027","0.586","0.181","185162.0","50845.0","0.559","0.154","tests performed"
"USA","United States","2020-03-17","6512.0","1833.0","134.0","37.0","19.674","5.538","0.405","0.112","134317.0","40186.0","0.406","0.121","tests performed"
"USA","United States","2020-03-16","4679.0","1467.0","97.0","27.0","14.136","4.432","0.293","0.082","94131.0","27538.0","0.284","0.083","tests performed"
"USA","United States","2020-03-15","3212.0","234.0","70.0","12.0","9.704","0.707","0.211","0.036","66593.0","14422.0","0.201","0.044","tests performed"
"USA","United States","2020-03-14","2978.0","759.0","58.0","7.0","8.997","2.293","0.175","0.021","52171.0","12989.0","0.158","0.039","tests performed"
"USA","United States","2020-03-13","2219.0","633.0","51.0","8.0","6.704","1.912","0.154","0.024","39182.0","11672.0","0.118","0.035","tests performed"
"USA","United States","2020-03-12","1586.0","439.0","43.0","10.0","4.792","1.326","0.13","0.03","27510.0","8794.0","0.083","0.027","tests performed"
"USA","United States","2020-03-11","1147.0","365.0","33.0","5.0","3.465","1.103","0.1","0.015","18716.0","4693.0","0.057","0.014","tests performed"
"USA","United States","2020-03-10","782.0","188.0","28.0","6.0","2.363","0.568","0.085","0.018","14023.0","3350.0","0.042","0.01","tests performed"
"USA","United States","2020-03-09","594.0","75.0","22.0","1.0","1.795","0.227","0.066","0.003","10673.0","2321.0","0.032","0.007","tests performed"
"USA","United States","2020-03-08","519.0","116.0","21.0","4.0","1.568","0.35","0.063","0.012","8352.0","1601.0","0.025","0.005","tests performed"
"USA","United States","2020-03-07","403.0","166.0","17.0","3.0","1.218","0.502","0.051","0.009","6751.0","1763.0","0.02","0.005","tests performed"
"USA","United States","2020-03-06","237.0","53.0","14.0","2.0","0.716","0.16","0.042","0.006","4988.0","1485.0","0.015","0.004","tests performed"
"USA","United States","2020-03-05","184.0","77.0","12.0","1.0","0.556","0.233","0.036","0.003","3503.0","1190.0","0.011","0.004","tests performed"
"USA","United States","2020-03-04","107.0","33.0","11.0","4.0","0.323","0.1","0.033","0.012","2313.0","856.0","0.007","0.003","tests performed"
"USA","United States","2020-03-03","74.0","19.0","7.0","1.0","0.224","0.057","0.021","0.003","1457.0","605.0","0.004","0.002","tests performed"
"USA","United States","2020-03-02","55.0","23.0","6.0","5.0","0.166","0.069","0.018","0.015","852.0","505.0","0.003","0.002","tests performed"
"USA","United States","2020-03-01","32.0","7.0","1.0","0.0","0.097","0.021","0.003","0.0","347.0","347.0","0.001","0.001","tests performed"
